Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
learn-co-curriculum,phase-0-html-issue-bot-9000-lab,2,https://github.com/learn-co-curriculum/phase-0-html-issue-bot-9000-lab,2021-01-11,2,8067,"['HTML', 'JavaScript']","{'HTML': 0.7341005451241672, 'JavaScript': 0.26589945487583283}"
bcit-ci,CodeIgniter,18232,https://github.com/bcit-ci/CodeIgniter,2011-08-19,4,7765,"['PHP', 'HTML', 'Python', 'JavaScript', 'Makefile', 'CSS', 'Shell']","{'PHP': 0.9732126185445432, 'HTML': 0.013480418652646061, 'Python': 0.005684732936956415, 'JavaScript': 0.003200334135914697, 'Makefile': 0.0022672104564886247, 'CSS': 0.0012215615940248637, 'Shell': 0.0009331236794260725}"
AobingJava,JavaFamily,34640,https://github.com/AobingJava/JavaFamily,2019-11-12,2,7761,[],{}
ReactiveX,RxJava,47298,https://github.com/ReactiveX/RxJava,2013-01-08,4,7757,"['Java', 'CSS', 'Shell']","{'Java': 0.9990257883070763, 'CSS': 0.0007828106812951841, 'Shell': 0.00019140101162852348}"
learn-co-curriculum,phase-0-css-intro-lab,2,https://github.com/learn-co-curriculum/phase-0-css-intro-lab,2021-01-11,2,8005,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.6927844178840195, 'HTML': 0.2403718459495352, 'CSS': 0.06684373616644533}"
learn-co-curriculum,phase-0-html-tag-lab,5,https://github.com/learn-co-curriculum/phase-0-html-tag-lab,2021-01-11,3,8057,"['JavaScript', 'HTML']","{'JavaScript': 0.9578713968957872, 'HTML': 0.04212860310421286}"
gin-gonic,gin,72338,https://github.com/gin-gonic/gin,2014-06-16,12,7749,"['Go', 'Makefile']","{'Go': 0.996035619620114, 'Makefile': 0.003964380379886026}"
learn-co-students,jupyter-notebook-introduction-data-science-intro-000,15,https://github.com/learn-co-students/jupyter-notebook-introduction-data-science-intro-000,2018-04-10,1,7728,['Jupyter Notebook'],{'Jupyter Notebook': 1.0}
learn-co-curriculum,phase-0-pac-3-what-is-a-test,3,https://github.com/learn-co-curriculum/phase-0-pac-3-what-is-a-test,2020-12-21,2,8005,"['JavaScript', 'HTML']","{'JavaScript': 0.6274957216200798, 'HTML': 0.3725042783799201}"
CMU-Perceptual-Computing-Lab,openpose,28506,https://github.com/CMU-Perceptual-Computing-Lab/openpose,2017-04-24,3,7696,"['C++', 'Cuda', 'CMake', 'Shell', 'HCL', 'Batchfile', 'Python']","{'C++': 0.8886287569754143, 'Cuda': 0.0556333133347018, 'CMake': 0.037525569584538336, 'Shell': 0.016699781970005222, 'HCL': 0.0008504041599267052, 'Batchfile': 0.0006463230125072023, 'Python': 1.5850962906369154e-05}"
javahometech,my-app,84,https://github.com/javahometech/my-app,2018-04-04,11,7756,"['Java', 'HTML', 'Python', 'Shell', 'Dockerfile']","{'Java': 0.4789800137835975, 'HTML': 0.20296347346657478, 'Python': 0.16092350103376982, 'Shell': 0.12784286698828395, 'Dockerfile': 0.02929014472777395}"
php,php-src,36189,https://github.com/php/php-src,2011-06-16,30,7684,"['C', 'PHP', 'M4', 'C++', 'Shell', 'Lua', 'Assembly', 'JavaScript', 'Lex', 'Yacc', 'Makefile', 'Roff', 'GAP', 'GDB', 'XSLT', 'DTrace', 'Awk', 'Batchfile', 'HTML']","{'C': 0.754482522470565, 'PHP': 0.2291113368231521, 'M4': 0.0033645196149412375, 'C++': 0.0028312401921523566, 'Shell': 0.002380310872233637, 'Lua': 0.0021607873257198976, 'Assembly': 0.001637207356011242, 'JavaScript': 0.0015802964897385621, 'Lex': 0.0007853302677664196, 'Yacc': 0.0007096237346410609, 'Makefile': 0.0002688621720020207, 'Roff': 0.00025477335922182445, 'GAP': 0.00018632950986766556, 'GDB': 0.00010744803301719228, 'XSLT': 6.123672709814867e-05, 'DTrace': 3.5829239937918735e-05, 'Awk': 2.317708919333689e-05, 'Batchfile': 1.590646806282436e-05, 'HTML': 3.262254677555295e-06}"
donnemartin,data-science-ipython-notebooks,25742,https://github.com/donnemartin/data-science-ipython-notebooks,2015-01-23,2,7683,"['Python', 'CSS', 'Makefile', 'Dockerfile']","{'Python': 0.9998724041595937, 'CSS': 8.270385795540569e-05, 'Makefile': 3.5092703995966186e-05, 'Dockerfile': 9.79927845501395e-06}"
udacity,ud839_Miwok,697,https://github.com/udacity/ud839_Miwok,2016-01-26,9,7671,['Java'],{'Java': 1.0}
PowerShell,PowerShell,41474,https://github.com/PowerShell/PowerShell,2016-01-13,18,7663,"['C#', 'PowerShell', 'Roff', 'Shell', 'Rich Text Format', 'HTML', 'XSLT', 'Dockerfile', 'Batchfile']","{'C#': 0.8452271824967758, 'PowerShell': 0.14487704343245528, 'Roff': 0.005919891055939086, 'Shell': 0.0017961597612206539, 'Rich Text Format': 0.0011117053353162354, 'HTML': 0.0004966368070370532, 'XSLT': 0.00039351481891948385, 'Dockerfile': 0.00017721016091677743, 'Batchfile': 6.561314196239831e-07}"
google-research,google-research,31275,https://github.com/google-research/google-research,2018-10-04,30,7656,"['Jupyter Notebook', 'Python', 'C++', 'JavaScript', 'Shell', 'Java', 'Starlark', 'R', 'MATLAB', 'Lua', 'HTML', 'Julia', 'NASL', 'ImageJ Macro', 'GLSL', 'CSS', 'Cuda', 'Gnuplot', 'C', 'Perl', 'Dockerfile', 'CMake', 'Smarty', 'Makefile', 'Rust', 'Roff']","{'Jupyter Notebook': 0.5135413171052869, 'Python': 0.43248412610394216, 'C++': 0.02931532140546814, 'JavaScript': 0.008826755479275394, 'Shell': 0.006068309785057008, 'Java': 0.0032838270401963775, 'Starlark': 0.001650126707697314, 'R': 0.0007347620669859499, 'MATLAB': 0.0006991682199491505, 'Lua': 0.0006235624438214096, 'HTML': 0.0005866350903109514, 'Julia': 0.00045787763190990475, 'NASL': 0.00043373308287926595, 'ImageJ Macro': 0.00034003068102061117, 'GLSL': 0.0002399032025161462, 'CSS': 0.00023679842229212266, 'Cuda': 7.957935602399663e-05, 'Gnuplot': 7.492555312855132e-05, 'C': 7.171974968682634e-05, 'Perl': 5.7852629337011765e-05, 'Dockerfile': 4.812072603177521e-05, 'CMake': 4.318405812676594e-05, 'Smarty': 4.018030112044379e-05, 'Makefile': 3.7957790331012605e-05, 'Rust': 1.6089631139245763e-05, 'Roff': 8.135736465554157e-06}"
DrKLO,Telegram,22826,https://github.com/DrKLO/Telegram,2013-10-25,2,7655,"['Java', 'C++', 'C', 'Assembly', 'Perl', 'Go', 'CMake', 'NASL', 'Objective-C++', 'Python', 'Objective-C', 'GLSL', 'Shell', 'Raku', 'HTML', 'Roff', 'Dockerfile', 'MATLAB', 'CSS', 'Makefile']","{'Java': 0.42719993005918355, 'C++': 0.3074350650664367, 'C': 0.21499438228137757, 'Assembly': 0.017150056014285257, 'Perl': 0.015238484498835818, 'Go': 0.012648862111606844, 'CMake': 0.0016347975199926966, 'NASL': 0.0011295042482957838, 'Objective-C++': 0.0010346012986479994, 'Python': 0.0006482632666377494, 'Objective-C': 0.0004526169548421032, 'GLSL': 0.0001649878996487112, 'Shell': 0.00010413650668518163, 'Raku': 6.962702562752737e-05, 'HTML': 3.303061054028252e-05, 'Roff': 2.035136026697862e-05, 'Dockerfile': 1.854218364420405e-05, 'MATLAB': 1.5524386953932786e-05, 'CSS': 6.643656892761371e-06, 'Makefile': 5.930495983368907e-07}"
huihut,interview,30927,https://github.com/huihut/interview,2018-02-09,1,7649,"['C++', 'C', 'CMake']","{'C++': 0.9029909756128174, 'C': 0.08499742698279217, 'CMake': 0.012011597404390445}"
learn-co-curriculum,phase-0-intro-to-js-2-looping-code-along,4,https://github.com/learn-co-curriculum/phase-0-intro-to-js-2-looping-code-along,2021-01-06,5,8152,"['JavaScript', 'HTML']","{'JavaScript': 0.8223484848484849, 'HTML': 0.17765151515151514}"
guipsamora,pandas_exercises,9473,https://github.com/guipsamora/pandas_exercises,2016-07-12,2,7641,['Jupyter Notebook'],{'Jupyter Notebook': 1.0}
GoogleChrome,chrome-extensions-samples,13314,https://github.com/GoogleChrome/chrome-extensions-samples,2012-06-13,30,7602,"['JavaScript', 'HTML', 'CSS', 'C++', 'Perl', 'TypeScript', 'C', 'Dart', 'Shell', 'Python', 'GLSL', 'Java', 'Batchfile', 'Rust']","{'JavaScript': 0.8193734297104217, 'HTML': 0.1013266538680482, 'CSS': 0.050099679637153914, 'C++': 0.012781445778378964, 'Perl': 0.005055582024199863, 'TypeScript': 0.002699943642366464, 'C': 0.0026508382754478984, 'Dart': 0.0018735258632716408, 'Shell': 0.0014075925696483702, 'Python': 0.0012673726201814827, 'GLSL': 0.0006720055270503159, 'Java': 0.00048452520999995316, 'Batchfile': 0.00015526379019916483, 'Rust': 0.0001521414836320884}"
jrowberg,i2cdevlib,3718,https://github.com/jrowberg/i2cdevlib,2011-07-26,1,7586,"['C++', 'C', 'Makefile', 'Processing', 'CMake', 'Shell']","{'C++': 0.6116490228270673, 'C': 0.37019572663592687, 'Makefile': 0.009037711851413057, 'Processing': 0.006228440061972881, 'CMake': 0.0022071632901700554, 'Shell': 0.0006819353334498286}"
xamarin,xamarin-forms-samples,4317,https://github.com/xamarin/xamarin-forms-samples,2014-04-27,11,7576,"['C#', 'HTML', 'JavaScript', 'CSS', 'Smalltalk', 'ASP.NET']","{'C#': 0.9925370367506738, 'HTML': 0.004467307406753948, 'JavaScript': 0.002034117201890883, 'CSS': 0.0008577647552212516, 'Smalltalk': 6.334492110669539e-05, 'ASP.NET': 4.0428964353390884e-05}"
stay-sharp,hosts_for_google_service,1,https://github.com/stay-sharp/hosts_for_google_service,2014-07-26,1,7570,[],{}
kautukkundan,Awesome-Profile-README-templates,10370,https://github.com/kautukkundan/Awesome-Profile-README-templates,2020-07-09,1,7565,['JavaScript'],{'JavaScript': 1.0}
Shastel,towel-sort,9,https://github.com/Shastel/towel-sort,2019-12-14,6,7564,['JavaScript'],{'JavaScript': 1.0}
google,leveldb,33844,https://github.com/google/leveldb,2014-08-27,3,7556,"['C++', 'C', 'CMake']","{'C++': 0.9510799121930357, 'C': 0.030977921698183197, 'CMake': 0.017942166108781132}"
nodejs,node-v0.x-archive,34528,https://github.com/nodejs/node-v0.x-archive,2009-05-27,30,7547,[],{}
nvm-sh,nvm,71264,https://github.com/nvm-sh/nvm,2010-04-15,30,7541,"['Shell', 'Makefile', 'Dockerfile', 'JavaScript']","{'Shell': 0.9786309970460007, 'Makefile': 0.012730217228179824, 'Dockerfile': 0.008548551020602008, 'JavaScript': 9.023470521746565e-05}"
hasura,imad-app,18,https://github.com/hasura/imad-app,2017-08-01,1,7531,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.5336676217765043, 'HTML': 0.29656160458452724, 'CSS': 0.16977077363896848}"
learn-co-curriculum,phase-0-pac-3-intro-to-functions-lab,3,https://github.com/learn-co-curriculum/phase-0-pac-3-intro-to-functions-lab,2020-12-28,4,7801,"['JavaScript', 'HTML']","{'JavaScript': 0.8760921366163622, 'HTML': 0.12390786338363781}"
facebookresearch,llama,44631,https://github.com/facebookresearch/llama,2023-02-14,14,7527,"['Python', 'Shell']","{'Python': 0.9464506238555551, 'Shell': 0.05354937614444492}"
facebook,docusaurus,49109,https://github.com/facebook/docusaurus,2017-06-20,29,7526,"['TypeScript', 'CSS', 'JavaScript', 'EJS']","{'TypeScript': 0.9695676495495626, 'CSS': 0.019555147541941043, 'JavaScript': 0.010659102191592811, 'EJS': 0.00021810071690344434}"
fastai,fastbook,19517,https://github.com/fastai/fastbook,2020-02-28,2,7518,"['Jupyter Notebook', 'Python']","{'Jupyter Notebook': 0.9994183932053041, 'Python': 0.000581606794695836}"
vuejs,core,41061,https://github.com/vuejs/core,2018-06-12,30,7512,"['TypeScript', 'JavaScript', 'HTML', 'Vue', 'CSS']","{'TypeScript': 0.9668198566705475, 'JavaScript': 0.01569652089774456, 'HTML': 0.0126021163855057, 'Vue': 0.004484339463993932, 'CSS': 0.0003971665822082995}"
Alamofire,Alamofire,39883,https://github.com/Alamofire/Alamofire,2014-07-31,19,7507,"['Swift', 'Ruby']","{'Swift': 0.9995335163449426, 'Ruby': 0.0004664836550574603}"
fineanmol,Hacktoberfest2023,1973,https://github.com/fineanmol/Hacktoberfest2023,2018-10-09,3,7501,"['Python', 'Java', 'JavaScript', 'C++', 'CSS', 'C', 'HTML', 'Go', 'Brainfuck', 'Rust']","{'Python': 0.37685815635734216, 'Java': 0.2671594895669815, 'JavaScript': 0.11606809354195301, 'C++': 0.08201643990791307, 'CSS': 0.05690981487403964, 'C': 0.047574173671245785, 'HTML': 0.04457622194608081, 'Go': 0.006215623039307835, 'Brainfuck': 0.0018920297939762653, 'Rust': 0.0007299573011598753}"
andyzys,jd_seckill,1942,https://github.com/andyzys/jd_seckill,2020-12-11,1,7503,['Python'],{'Python': 1.0}
microsoft,SmartHotel360-Website,198,https://github.com/microsoft/SmartHotel360-Website,2017-11-29,1,7523,"['CSS', 'JavaScript', 'C#', 'HTML', 'Dockerfile']","{'CSS': 0.7224819070943029, 'JavaScript': 0.22120637686619884, 'C#': 0.04973586712507261, 'HTML': 0.005160991538328702, 'Dockerfile': 0.001414857376096956}"
videojs,video.js,36391,https://github.com/videojs/video.js,2010-05-14,15,7481,"['JavaScript', 'SCSS', 'CSS', 'HTML']","{'JavaScript': 0.9646016121745918, 'SCSS': 0.031491184668668314, 'CSS': 0.002685933269616686, 'HTML': 0.0012212698871231934}"
fastai,fastai,24749,https://github.com/fastai/fastai,2017-09-09,1,7462,"['Jupyter Notebook', 'Python', 'CSS']","{'Jupyter Notebook': 0.9851881287884859, 'Python': 0.01480661953400267, 'CSS': 5.251677511380728e-06}"
shuzheng,zheng,16576,https://github.com/shuzheng/zheng,2016-10-04,30,7461,"['Java', 'CSS', 'JavaScript', 'HTML', 'Shell', 'Batchfile']","{'Java': 0.6988738908392982, 'CSS': 0.10146738602732915, 'JavaScript': 0.09733836264607569, 'HTML': 0.08202966992631502, 'Shell': 0.017205788034758165, 'Batchfile': 0.0030849025262238484}"
alibaba,canal,26910,https://github.com/alibaba/canal,2013-01-13,12,7460,"['Java', 'Vue', 'JavaScript', 'Shell', 'PLpgSQL', 'SCSS', 'Dockerfile', 'HTML', 'Batchfile', 'Python', 'CSS']","{'Java': 0.9440297519935176, 'Vue': 0.020934398194473618, 'JavaScript': 0.01381061005776851, 'Shell': 0.011850174645711059, 'PLpgSQL': 0.002194966892488855, 'SCSS': 0.0019908428548984984, 'Dockerfile': 0.001956493706503983, 'HTML': 0.0015310710571260124, 'Batchfile': 0.0011005805006078673, 'Python': 0.0005087615667941714, 'CSS': 9.234853010984407e-05}"
firebase,quickstart-android,8606,https://github.com/firebase/quickstart-android,2016-04-26,30,7449,"['Java', 'Kotlin', 'JavaScript', 'HTML', 'Python', 'Shell']","{'Java': 0.5387685366862879, 'Kotlin': 0.43546882484935584, 'JavaScript': 0.008962271846186474, 'HTML': 0.00784995943767417, 'Python': 0.005359862725817958, 'Shell': 0.0035905444546777184}"
AntonOsika,gpt-engineer,45358,https://github.com/AntonOsika/gpt-engineer,2023-04-29,30,7424,"['Python', 'Makefile', 'Shell', 'Dockerfile']","{'Python': 0.9804530809001674, 'Makefile': 0.01587031995404251, 'Shell': 0.0026025926018432947, 'Dockerfile': 0.0010740065439468491}"
alvarotrigo,fullPage.js,34769,https://github.com/alvarotrigo/fullPage.js,2013-09-20,8,7420,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.939953191176407, 'HTML': 0.04406605148970595, 'CSS': 0.01598075733388708}"
istio,istio,33890,https://github.com/istio/istio,2016-11-18,30,7419,"['Go', 'Shell', 'Makefile', 'CSS', 'HTML', 'C', 'Python', 'Smarty', 'Dockerfile', 'Java', 'JavaScript']","{'Go': 0.9790388467456129, 'Shell': 0.00839188455748594, 'Makefile': 0.0037961115855317776, 'CSS': 0.0033685320554210376, 'HTML': 0.002009934861284448, 'C': 0.001586385098570585, 'Python': 0.0008561488276522921, 'Smarty': 0.0007848855726338355, 'Dockerfile': 8.999813853025334e-05, 'Java': 7.635348751977502e-05, 'JavaScript': 9.190697571824772e-07}"
WZMIAOMIAO,deep-learning-for-image-processing,18358,https://github.com/WZMIAOMIAO/deep-learning-for-image-processing,2019-11-14,4,7411,"['Python', 'HTML']","{'Python': 0.9983967761345283, 'HTML': 0.001603223865471704}"
gohugoio,hugo,69661,https://github.com/gohugoio/hugo,2013-07-04,30,7411,"['Go', 'HTML', 'Shell', 'Dockerfile', 'CSS', 'JavaScript']","{'Go': 0.9910888743768383, 'HTML': 0.008006913240648677, 'Shell': 0.0005952298466303365, 'Dockerfile': 0.0002368793933115999, 'CSS': 6.149337084140254e-05, 'JavaScript': 1.0609771729678606e-05}"
learn-co-curriculum,phase-0-css-rainbow-lab,5,https://github.com/learn-co-curriculum/phase-0-css-rainbow-lab,2021-01-11,2,7674,"['JavaScript', 'HTML', 'CSS']","{'JavaScript': 0.8256776034236805, 'HTML': 0.0912981455064194, 'CSS': 0.08302425106990015}"
judasn,IntelliJ-IDEA-Tutorial,21222,https://github.com/judasn/IntelliJ-IDEA-Tutorial,2015-08-17,1,7386,[],{}
PKUanonym,REKCARC-TSC-UHT,29911,https://github.com/PKUanonym/REKCARC-TSC-UHT,2019-04-05,1,7376,"['HTML', 'C', 'C++', 'Verilog', 'Jupyter Notebook', 'Assembly', 'Java', 'Python', 'CSS', 'MATLAB', 'Makefile', 'TeX', 'JavaScript', 'Roff', 'Stata', 'Shell', 'Yacc', 'PHP', 'Hack', 'Cuda', 'QMake', 'Lex', 'SystemVerilog', 'Batchfile', 'Objective-C', 'Perl', 'C#', 'VHDL', 'M', 'ShaderLab', 'Mathematica']","{'HTML': 0.3701671901482801, 'C': 0.14301590248019436, 'C++': 0.08714467060717704, 'Verilog': 0.08660084380203595, 'Jupyter Notebook': 0.07347719789680637, 'Assembly': 0.062247767654687994, 'Java': 0.06150695702449831, 'Python': 0.027815657621220354, 'CSS': 0.013576637711588162, 'MATLAB': 0.013117932799612077, 'Makefile': 0.013064790775761653, 'TeX': 0.012033727335915635, 'JavaScript': 0.008812009042663004, 'Roff': 0.004651752576281031, 'Stata': 0.004479818522016872, 'Shell': 0.0039772680598283185, 'Yacc': 0.0032770576654174797, 'PHP': 0.003054787432073625, 'Hack': 0.002363467846996541, 'Cuda': 0.0014099200946117334, 'QMake': 0.0013030275504545823, 'Lex': 0.0010248432538482583, 'SystemVerilog': 0.0005806408407473837, 'Batchfile': 0.0004102956383413482, 'Objective-C': 0.000241539287793436, 'Perl': 0.00019285957128923058, 'C#': 0.00018133194397816526, 'VHDL': 0.0001580062464865668, 'M': 6.615708694356252e-05, 'ShaderLab': 3.414341227031076e-05, 'Mathematica': 1.1798070180533124e-05}"
mdn,translated-content,1429,https://github.com/mdn/translated-content,2020-12-08,7,7364,"['Markdown', 'JavaScript', 'Shell']","{'Markdown': 0.9998926021426056, 'JavaScript': 0.00010700505403155864, 'Shell': 3.9280336290065833e-07}"
square,retrofit,42139,https://github.com/square/retrofit,2010-09-06,17,7357,"['Java', 'Kotlin', 'HTML', 'CSS', 'Shell']","{'Java': 0.9523417577210977, 'Kotlin': 0.029859169505969407, 'HTML': 0.01425930986751358, 'CSS': 0.002985108416356324, 'Shell': 0.0005546544890629574}"
reactjs,react.dev,10161,https://github.com/reactjs/react.dev,2017-10-06,30,7352,"['TypeScript', 'JavaScript', 'CSS', 'HTML', 'Shell']","{'TypeScript': 0.5784899864635035, 'JavaScript': 0.34198743535455206, 'CSS': 0.07651808337093471, 'HTML': 0.0028786748117038633, 'Shell': 0.0001258199993058207}"
MicrosoftDocs,pipelines-dotnet-core,217,https://github.com/MicrosoftDocs/pipelines-dotnet-core,2018-06-29,2,7359,"['HTML', 'C#', 'CSS', 'JavaScript']","{'HTML': 0.5890166855661753, 'C#': 0.30301312165883687, 'CSS': 0.08966466871861331, 'JavaScript': 0.018305524056374534}"
floodsung,Deep-Learning-Papers-Reading-Roadmap,36596,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,2016-10-14,1,7344,['Python'],{'Python': 1.0}
dromara,hutool,27339,https://github.com/dromara/hutool,2014-04-13,3,7340,"['Java', 'Shell', 'HTML', 'JavaScript', 'Velocity Template Language', 'FreeMarker']","{'Java': 0.999399535370315, 'Shell': 0.0005234888262350614, 'HTML': 6.0433343089827424e-05, 'JavaScript': 1.1873217516544462e-05, 'Velocity Template Language': 2.93495264453908e-06, 'FreeMarker': 1.7342901990458202e-06}"
fffaraz,awesome-cpp,50157,https://github.com/fffaraz/awesome-cpp,2014-07-17,2,7332,[],{}
freeCodeCamp,boilerplate-npm,530,https://github.com/freeCodeCamp/boilerplate-npm,2017-02-18,1,7324,"['JavaScript', 'CSS']","{'JavaScript': 0.808066759388039, 'CSS': 0.19193324061196107}"
tensorflow,examples,7470,https://github.com/tensorflow/examples,2018-07-16,14,7317,"['Jupyter Notebook', 'Python', 'Kotlin', 'Swift', 'Java', 'C++', 'Shell', 'JavaScript', 'Starlark', 'Objective-C', 'Objective-C++', 'HTML', 'CSS', 'Ruby', 'CMake', 'Dockerfile']","{'Jupyter Notebook': 0.36016587662458444, 'Python': 0.2569572645735903, 'Kotlin': 0.1457825593872025, 'Swift': 0.11503773352378305, 'Java': 0.07156577965401083, 'C++': 0.02207649619090193, 'Shell': 0.008866385730487062, 'JavaScript': 0.005083577370401614, 'Starlark': 0.00367141481646355, 'Objective-C': 0.003042332248285402, 'Objective-C++': 0.0029704252219921613, 'HTML': 0.002595926778696151, 'CSS': 0.0009863316381147973, 'Ruby': 0.0007780922151499792, 'CMake': 0.0003227503232179267, 'Dockerfile': 9.70537031183334e-05}"
education,GitHubGraduation-2021,1384,https://github.com/education/GitHubGraduation-2021,2021-04-22,2,7302,['JavaScript'],{'JavaScript': 1.0}
alibaba,easyexcel,29511,https://github.com/alibaba/easyexcel,2018-02-06,11,7305,['Java'],{'Java': 1.0}
learn-co-students,python-lists-readme-data-science-intro-000,10,https://github.com/learn-co-students/python-lists-readme-data-science-intro-000,2018-04-10,1,7293,['Jupyter Notebook'],{'Jupyter Notebook': 1.0}
obsproject,obs-studio,51312,https://github.com/obsproject/obs-studio,2013-10-01,12,7292,"['C', 'C++', 'CMake', 'Objective-C++', 'Objective-C', 'Shell', 'M', 'Swift', 'Lua', 'Python', 'Batchfile', 'AppleScript']","{'C': 0.541082585369095, 'C++': 0.3628510634772718, 'CMake': 0.056371002012686675, 'Objective-C++': 0.017460175894609176, 'Objective-C': 0.013346938077673596, 'Shell': 0.0024821490607844065, 'M': 0.0022872961733924548, 'Swift': 0.001662991399858042, 'Lua': 0.001325898548535466, 'Python': 0.0006378766164373349, 'Batchfile': 0.00027998535651028083, 'AppleScript': 0.00021203801314565178}"
guodongxiaren,README,6529,https://github.com/guodongxiaren/README,2014-06-15,6,7290,[],{}
flutter,samples,15908,https://github.com/flutter/samples,2018-06-08,6,7281,"['Dart', 'C', 'C++', 'CMake', 'Swift', 'Kotlin', 'Ruby', 'HTML', 'Shell', 'Objective-C', 'SCSS', 'TypeScript', 'Java', 'CSS', 'GLSL', 'JavaScript', 'Dockerfile', 'Makefile']","{'Dart': 0.6856127867713971, 'C': 0.11777354039944442, 'C++': 0.08026201566166961, 'CMake': 0.06299661142775037, 'Swift': 0.012764919296901192, 'Kotlin': 0.01161484027012788, 'Ruby': 0.009580200201159059, 'HTML': 0.008019720772067628, 'Shell': 0.0022253220939700176, 'Objective-C': 0.0020786436131998657, 'SCSS': 0.0014899839551702667, 'TypeScript': 0.001436102064275109, 'Java': 0.0013174122323866084, 'CSS': 0.0010424649169021504, 'GLSL': 0.000992324823985823, 'JavaScript': 0.0006447866277120551, 'Dockerfile': 8.471430624072034e-05, 'Makefile': 6.361056564011687e-05}"
akullpp,awesome-java,38153,https://github.com/akullpp/awesome-java,2014-07-09,1,7278,[],{}
